name,capital,manager,is_national,phone_number,email,is_import_export,is_transport,is_real_estate,is_agrobusiness,is_restoration,is_investment,is_general_commerce,is_BTP
-,1000000,MADAME HAVON ABLA FRANÇOISE,True,+22822219138,-,True,False,True,False,False,False,True,False
 espace international de la communication – global services  (esicom- gs) sarl,1000000,MONSIEUR ADJAFO KOKU APEDO,True,+22890905090,-,True,False,True,False,False,False,True,False
 okou visionnary holding sarl-u.,1000000,MONSIEUR OKOU BLIO ARNAUD,True,+22890069348,-,True,True,False,False,False,False,False,False
 embellie  -sarl,1000000,-,True,+22890040597,-,True,False,True,False,False,False,True,False
 x - target global services  ;,1000000,MONSIEUR JOHNSON KWANSA MAWUSSÉ,True,,-,False,False,True,False,False,False,False,False
-,10000000,-,True,+22890314532,contact@t-afrik.com,True,True,True,False,False,False,True,False
 societe miniere et de transport adoh group  -sarl.,1000000,-,True,+22890361038,adohkodjovi@gmail.com,True,True,True,False,False,False,True,False
platium shipping and logistics(p.s.l) sarlu .,1000000,-,True,+22822261052,-,False,True,False,False,False,False,True,False
 lazamie sarl ,1000000,MONSIEUR ADJO AYAOVI,True,+22890194478,-,False,True,True,False,False,False,True,True
 synergie des actions constructives (s.a.c.) sarl ,1000000,MONSIEUR AMOUZOU MAWOUGNIGAN,True,+22890612473,-,False,False,True,False,False,False,True,True
 centre d’affaires et de prestations de services international (capsi) sarlu ,1000000,MADAME SALOU ZIKIRATOU,True,+22890589044,-,False,False,True,False,False,False,True,False
chamag sarl.,1000000,MADAME AKOUVI AHOEFA AMOUZOU,True,+22822209030,Me.Tsakadi@gmail.com,True,True,True,False,False,False,True,False
societe  mig motors togo  s. a.,10000000,-,True,+22893016969,-,False,False,True,False,False,False,False,False
luvain’s production sarl.,1000000,MADAME N,True,+22822209030,Me.Tsakadi@gmail.com,True,False,True,False,False,False,True,False
naturally africa holding corporation sarlu.,1300000,MONSIEUR NOVISSI KOMI MAGLO,True,+22822209030,Me.Tsakadi@gmail.com,False,False,True,False,False,False,False,False
"''phoenix international togo"" en abrégé (p.i.t.) sarl unipersonnelle",1000000,MONSIEUR GOWTHAMAN RAMANATHAN,True,+22822205293,notairefolikae@yahoo.fr,True,False,True,False,False,False,True,False
societe terim consult sarlu,1000000,MONSIEUR FABRICE AFFATSAWO ADJAKLY,True,+22828222163,aquereburusyl@hotmail.com,True,True,True,False,False,False,True,False
-,1500000,-,True,+22890040559,-,False,True,True,False,False,False,True,False
krystal optique sarl,1000000,-,True,,-,True,False,False,False,False,False,True,False
 yoola  sarl,1000000,MONSIEUR BAKA MESSAH,True,+22822517976,-,True,False,False,False,False,False,False,False
 gba-trap  sarl u,1000000,MONSIEUR AMEGANVI KPADÉ KOSSI,True,+22822517976,-,False,False,False,False,False,False,True,False
-,1000000,MONSIEUR KONLAMBIGUE DADJIE,True,+22822219138,-,False,False,True,False,False,False,False,False
 fund lab international sarl ,1000000,MONSIEUR N,True,+22822566402,-,False,False,True,False,False,False,True,False
 groupe aimee sarl,5000000,MONSIEUR TAPSOBA MARTIAL DÉSIRÉ,True,+22890058896,-,True,True,True,False,False,False,True,False
genie de maintenance industrielle-consulte (gmi-consulte),1000000,-,True,+22823365324,1967@yahoo.fr,True,False,False,False,False,False,False,False
togo all business investment (t.a.b.i.),1000000,-,True,+22823365324,-,False,True,False,False,False,False,True,False
-,1000000,MONSIEUR BRISSY ULRICH PATRICK,True,+22822219138,-,False,False,True,False,False,False,False,False
-,1000000,-,True,+22892876040,-,False,False,True,False,False,False,False,False
berec-to sarl,1000000,-,True,+22822568250,-,False,False,False,False,False,False,False,True
“inspire.com’’ sarl,1000000,MONSIEUR APETOH MAWUNYO YVES,True,,garbanotaire@hotmail.fr,False,False,True,False,False,False,False,False
e.g.b.@.l.i.e energie  sarl″u″,1000000,MONSIEUR EGBARE AWADI KOBIÉSSAMA,True,+22822359970,egbalienergie@gmail.com,False,True,True,False,False,False,False,False
trevo-togo sarlu .,1000000,-,True,+22822261052,-,False,False,False,False,False,False,False,False
fontaine bleue sarl unipersonnelle.,1000000,-,True,+22899020000,etudeamahpoyode2@yahoo.fr,False,False,False,False,False,False,False,False
groupe giifa sarl-u,1000000,-,True,,-,True,False,True,False,False,False,False,False
-,1000000,-,True,+22890020959,-,False,False,True,False,False,False,False,False
-,1000000,-,True,+22890236549,-,False,True,True,False,False,False,True,True
foland group international sarl.,1000000,MONSIEUR ALASSANI FOUSSENI POUR,True,+22822209030,Me.Tsakadi@gmail.com,True,True,True,False,False,False,True,True
la cedille sarl-u.,1000000,MONSIEUR AFOUTOU KOMLA RÉMY,True,+22890069348,-,False,False,False,False,False,False,True,False
platinum shipping and logistics(p.s.l) sarlu .,1000000,-,True,+22822261052,-,False,True,False,False,False,False,True,False
 ibk transport  sarl ″u″,1000000,MONSIEUR KONDO IBRAHIM YOUSSOUF,True,+22822517976,-,False,True,False,False,False,False,True,False
 greyhound togo  -sarl,1000000,-,True,+22822227076,-,False,True,True,False,False,False,False,False
innova lead - sarl u,1000000,-,True,+22891978899,-,True,False,True,False,False,False,True,False
g s 2 c sarl,moins de 1.000.000,MADAME AGBADZA ADZOVI MAKAFUI,True,+22899487080,-,False,False,True,False,False,False,False,False
riphy sarl,moins de 1.000.000,MADAME AGBADZA ADZOVI MAKAFUI,True,+22899487080,-,True,False,True,False,False,False,True,False
audit conseil transaction immobilière et financement (a.c.t.i.f.) sarl.,2000000,MONSIEUR GIRARD-REYDET PHILIPPE,True,+22890069348,-,True,False,True,False,False,False,False,False
 2ssci,2000000,MONSIEUR AMINE EL SAYED,True,+22890057047,-,False,False,True,False,False,False,False,False
 ocnel sas,1000000,MONSIEUR BARARMNA-GNALIMBA BANIBAYA,True,+22891884884,-,False,False,True,False,False,False,False,False
 micah farm sas,1000000,MONSIEUR ATTIVI OKEY OGBONIN,True,+22822504774,-,False,False,True,False,False,False,True,False
 klikos sas,1000000,-,True,+22890057047,-,False,False,True,False,False,False,True,False
 gdcomms  sarl,moins de 1.000.000,-,True,+22890327399,-,True,False,True,False,False,False,True,False
"""african women in action microbank-insurance"" en abréviation “awa-mbi” sarl",1000000,-,True,,-,False,False,False,False,False,False,False,False
-,1000000,MONSIEUR KONLAMBIGUE BAGUENAME,True,+22822219138,-,True,False,True,False,False,False,True,True
-,1000000,MONSIEUR LARE BANLIEBE,True,+22822219138,ismg.consulting@gmail.com,False,False,True,False,False,False,False,False
 la brique  sarl,40000000,MONSIEUR AGOBO TCHALIM BITENIWÉ,True,+22890875805,-,False,False,True,False,False,False,False,False
agence pour la recherche et la qualite en sante  (arqs) sarlu,1000000,MONSIEUR AFANVI KOSSIVI AGBÉLÉNKO,True,+22823351818,-,False,False,True,False,False,False,False,False
hozana télécommunication et construction (h.t.& co) sarl.,2000000,MADAME EDORH MÉYÉVI C,True,+22890069348,-,True,False,False,False,False,False,False,False
moment sarl,1000000,MONSIEUR DONTEMA ESSOHANAM,True,+22822207566,-,False,False,False,False,False,False,True,False
thabor trade society (sct) sarl,3000000,-,True,+22828224391,-,True,False,True,False,False,True,True,False
consommables d’imprimerie et papiers (codipap–togo) s.a.r.l.,5000000,MADAME AMIVI KITI,True,+22890034341,-,False,False,True,False,False,False,False,False
 electricite togolaise (e.t) sarl u ,1000000,MONSIEUR CHAMPION ALAIN MICHEL,True,+22890059490,-,False,False,True,False,False,False,True,False
 maubin  sarlu,1000000,MONSIEUR YINDO BINDAKÉ,True,+22890096506,-,False,True,True,False,False,False,True,True
societe togolaise de securite et de gardiennage (stsg) sarlu  ;,1000000,MONSIEUR MOUNIROU ISSIFOU,True,+22890105749,-,False,False,True,False,False,False,True,False
"""bureau d’etudes d’amenagement et de recherche appliquee"" en abréviation  b.e.a.r.a  sarl",1500000,-,True,+22897724522,-,False,True,False,False,False,False,False,False
hosanna services sarlu .,1000000,-,True,+22822261052,-,True,False,False,False,False,False,True,False
-,1000000,-,True,+22822573262,-,False,False,True,False,False,False,True,True
 societe civile immobiliere himac (sci himac).,2000000,-,True,+22890144400,-,False,False,True,False,False,False,False,False
-,2000000,-,True,+22822219138,etienne.agossa@matrans.org,True,True,True,False,False,False,True,False
telecom services center (tsc) sarl.,3000000,-,True,+22890012900,-,True,False,False,False,False,False,True,False
la société prend la dénomination de societe ellie pierre christian -sarl en abrégée  societe epc- sarl,5000000,MONSIEUR GEORGES KHALIL,True,,-,True,True,True,False,False,False,True,True
investment deverre + (id+) sarl,1000000,-,True,+22822252600,-,True,False,False,False,False,False,False,False
societe de services en systemes d’information et en methodologies d’entreprise (s.a.s),1000000,-,True,+22828222163,aquereburusyl@hotmail.com,False,False,True,False,False,False,False,False
hydrogenie sarl,1000000,-,True,,-,False,False,True,False,False,False,True,False
-,1000000,-,True,+22893441156,-,False,False,True,False,False,True,True,True
vdf jelielca sarlu .,1000000,-,True,+22822261052,-,False,False,False,False,False,False,True,False
societe depannage les experts du togo sarl,1000000,MONSIEUR KOMLAN ADEGNON PATRICK,True,+22828222163,aquereburusyl@hotmail.com,True,True,True,False,False,False,True,False
 zanoah sarl ,1000000,MADAME ASSIGNON ABRA EPOUSE,True,+22890132172,-,False,False,True,False,False,False,True,False
nutrifoods togo sarlu.,1000000,MONSIEUR AMIT MANIKCHAND AGRAWAL,True,+22822209030,Me.Tsakadi@gmail.com,False,True,True,False,False,False,True,False
réalise,1000000,-,True,+22822226339,-,False,False,False,False,False,False,False,False
-,1000000,-,True,+22893568285,-,False,False,True,False,False,False,True,False
 all green consulting  -sarl,1000000,-,True,+22890221414,gervais_meat@yahoo.fr,False,False,True,False,False,False,False,False
dando driling services togo sarlu .,moins de 1.000.000,-,True,+22822309058,-,False,False,True,False,False,False,False,True
adatech international togo sarl u,1000000,MONSIEUR KOFFI BASSIROU,True,+22822207566,-,False,False,True,False,False,False,False,False
mastermind sarl,1000000,MONSIEUR AMPADU EMMANUEL KWABENA,True,+22899452667,-,False,False,False,False,False,False,True,False
agence de conseils et de services (a.c.s) - sarl,2000000,-,True,+22890072522,-,True,True,True,False,False,False,False,False
‘kusasa global communication’ sarl,1000000,-,True,,-,True,False,False,False,False,False,False,False
africa comptoir-togo sarl .,1000000,-,True,+22822261052,-,False,True,True,False,False,False,True,False
 f2a pharma  sarl,2000000,MADAME FOALENG K,True,+22822517976,carinefoaleng@yahoo.fr,True,False,True,False,False,False,True,False
 blessing in god we trust  sarlu,1000000,MADAME HEVI DÉLA,True,+22822229649,-,False,False,True,False,False,False,True,False
-,1000000,-,True,+22890666609,nihmamerveilles@gmail.com,True,False,True,False,False,False,True,False
-,1000000,-,True,+22899533131,ozilivmonde321@yahoo.fr,True,True,True,False,False,False,True,False
 abekno sarl.,1000000,MONSIEUR BEDI AYAOVI,True,+22899478224,-,True,True,True,False,False,False,True,False
 manutention en mer et terrestre  (2mt) sarl,1000000,-,True,+22891317741,-,False,False,True,False,False,False,False,False
-,1000000,-,True,+22890294828,-,False,False,True,False,False,False,False,False
car – center,1000000,-,True,+22822226339,-,False,False,True,False,False,False,True,False
-,1000000,MONSIEUR BOUAH SERGE ANDRÉ,True,+22822224022,-,False,False,True,False,False,False,False,False
-,1000000,MONSIEUR TSEVI YAWO KUMA,True,+22822219138,tradeconsultingroup@gmail.com,False,False,True,False,False,False,False,False
-,1000000,MONSIEUR CHAUVE PATRICK FRANCIS,True,+22822219138,-,False,True,True,False,False,False,False,False
societe diftciaf-togo sarl-u,1000000,MONSIEUR HAPPY Y,True,,-,True,False,True,False,False,False,True,False
promochem sarl.,1000000,MONSIEUR ACOLATSE KODZO MEKPOTEPE,True,+22822209030,Me.Tsakadi@gmail.com,True,False,True,False,False,False,True,False
am-consulting togo sarlu,1000000,MADAME ANIE ABLAVI MENSAH,True,+22897314672,Me.Tsakadi@gmail.com,False,False,True,False,False,False,True,False
sesame-togo sarl .,moins de 1.000.000,-,True,+22822261052,-,False,True,True,False,False,False,True,False
meprolim togo  sarl,3000000,-,True,,-,False,False,True,False,True,False,False,False
gratrac togo sarl,1000000,MONSIEUR HAPPY Y,True,,-,True,False,True,False,False,False,True,True
 zimex  sarl,1000000,MONSIEUR AGOGNO MAWULI KOMI,True,+22890203334,-,True,False,True,False,False,False,True,False
the trust company of togo sarlu,moins de 1.000.000,MONSIEUR ODAYE KOSSIVI POUR,True,+22891801808,-,False,False,True,False,False,False,False,False
alcaparc -sarlu.,1000000,-,True,+22890294334,-,True,False,True,False,False,False,True,False
societe black angels security & services (bass) sarl,1000000,MONSIEUR MAZAMISSO TAGBA,True,+22828222163,aquereburusyl@hotmail.com,False,True,True,False,False,False,False,True
 valora - togo  -sarl ‘u’,moins de 1.000.000,-,True,+22892702735,-,False,False,True,False,False,False,False,False
victago sarl unipersonnelle.,1000000,MONSIEUR AGOMON KOMLAN,True,+22822264071,etudeamahpoyode2@yahoo.fr,True,False,False,False,False,False,True,False
societe likpo sarl,2000000,MONSIEUR OCTAVE COOVI ADJOVI,True,+22828222163,aquereburusyl@hotmail.com,True,False,True,False,False,False,True,True
nuances sarlu .,1000000,-,True,+22822261052,-,False,False,True,False,False,False,True,False
 psdt ,1000000,MADAME VIDINHOUEDE GILDAS MARTINE,True,+22822208090,notaire_azamatilydia@yahoo.fr,True,False,True,False,False,False,True,False
komlanson sarl,5000000,-,True,,-,False,False,False,False,False,False,True,False
rapido coursier express & logistics  sarl ,1000000,-,True,+22822383848,-,False,True,False,False,False,False,False,False
informatique telecoms services  sarl ,1000000,-,True,+22822478715,-,False,False,True,False,False,False,False,False
phyto concept et pour sigle pest control ;,1000000,MONSIEUR ASSOGBA HONORÉ MENSAH,True,+22890051061,-,True,False,False,False,False,False,False,True
-,1000000,-,True,+22892420791,-,False,True,True,False,False,False,True,False
rk deo gratias sarlu,1000000,-,True,,-,True,True,False,False,False,False,True,False
société  jardin d’afrique sarl u,1000000,MONSIEUR KANDONOU EMAKPONDEWOU FRANÇOIS,True,+22890902307,-,False,False,False,False,False,False,True,False
j m a entreprises  sarl-u ,1000000,-,True,+22893610609,jmaentreprises@gmail.com,False,True,True,False,False,False,True,False
"entreprise de construction de batiments et de routes sarl, en abréviation e.c.b.r sarl",1000000,-,True,,-,True,False,False,False,False,False,True,True
afre inter  sarl.,1000000,-,True,+22890194897,-,True,False,True,False,False,False,True,False
 abica phil & co togo  sasu,1000000,-,True,+22891164253,-,False,False,True,False,False,False,False,False
peniel trans-togo sarl.,1000000,MONSIEUR NOUVI MATEY PASCAL,True,+22822376877,-,True,False,False,False,False,False,False,False
 emmanuel & veronese sas,1000000,MONSIEUR AGNEKETOM MANDIBOZI,True,+22890057047,-,True,False,True,False,False,False,True,False
“expertise & consulting group” (ec- group) sarl,moins de 1.000.000,-,True,,-,False,False,True,False,False,False,False,False
-,1000000,-,True,+22897581765,-,False,True,True,False,False,False,True,False
-,1000000,-,True,+22891520791,-,False,False,True,False,False,False,False,False
la societe  paterson simons & co togo  sarlu,1000000,MONSIEUR BAKER STEVEN ANTHONY,True,+22822258774,-,False,False,True,False,False,False,False,False
